file_type,original_file_size,compression_method,compressed_file_size,compression_ratio
1,156413,2,262020,-0.6751804518
1,156413,3,43732,0.7204068716
1,156413,0,156413,0.0000000000
1,156789,1,41050,0.7381831634
1,156789,2,201196,-0.2832277775
1,156789,3,36244,0.7688358239
1,156789,0,156789,0.0000000000
1,157103,1,46584,0.7034811557
1,157103,2,224672,-0.4300936328
1,157103,3,41432,0.7362749279
1,157103,0,157103,0.0000000000
1,157128,1,38387,0.7556959931
1,157128,2,158988,-0.0118374828
1,157128,3,34352,0.7813756937
1,157128,0,157128,0.0000000000
1,157528,1,58348,0.6296023564
1,157528,2,280482,-0.7805215581
1,157528,3,52124,0.6691127926
1,157528,0,157528,0.0000000000
1,157744,1,39763,0.7479270210
1,157744,2,178808,-0.1335328127
1,157744,3,35200,0.7768536363
1,157744,0,157744,0.0000000000
1,158054,1,49647,0.6858858365
1,158054,2,233474,-0.4771786858
1,158054,3,44068,0.7211838992
1,158054,0,158054,0.0000000000
1,158764,1,34179,0.7847181981
1,158764,2,199298,-0.2553097680
1,158764,3,30728,0.8064548638
1,158764,0,158764,0.0000000000
1,158812,1,39869,0.7489547389
1,158812,2,184472,-0.1615746921
1,158812,3,35844,0.7742991713
1,158812,0,158812,0.0000000000
1,159009,1,46719,0.7061864423
1,159009,2,215266,-0.3537975838
1,159009,3,41168,0.7410964159
1,159009,0,159009,0.0000000000
1,159279,1,50195,0.6848611556
1,159279,2,247416,-0.5533497825
1,159279,3,44324,0.7217210053
1,159279,0,159279,0.0000000000
1,159338,1,42939,0.7305162610
1,159338,2,191006,-0.1987473170
1,159338,3,38080,0.7610111838
1,159338,0,159338,0.0000000000
1,159516,1,40255,0.7476428697
1,159516,2,200628,-0.2577296321
1,159516,3,35688,0.7762732265
1,159516,0,159516,0.0000000000
1,159704,1,44754,0.7197690728
1,159704,2,206516,-0.2931172669
1,159704,3,39652,0.7517156740
1,159704,0,159704,0.0000000000
1,159717,1,57511,0.6399193574
1,159717,2,291874,-0.8274447930
1,159717,3,51020,0.6805599905
1,159717,0,159717,0.0000000000
1,159832,1,61125,0.6175671956
1,159832,2,298506,-0.8676235047
1,159832,3,54544,0.6587416788
1,159832,0,159832,0.0000000000
1,160167,1,60530,0.6220819520
1,160167,2,301792,-0.8842333315
1,160167,3,53260,0.6674720760
1,160167,0,160167,0.0000000000
1,160193,1,50358,0.6856416947
1,160193,2,215078,-0.3426179671
1,160193,3,45216,0.7177404756
1,160193,0,160193,0.0000000000
1,160222,1,46603,0.7091348254
1,160222,2,210850,-0.3159865686
1,160222,3,41052,0.7437805045
1,160222,0,160222,0.0000000000
1,160327,1,42787,0.7331266724
1,160327,2,215074,-0.3414708689
1,160327,3,37816,0.7641320551
1,160327,0,160327,0.0000000000
1,160918,1,41437,0.7424961782
1,160918,2,196684,-0.2222622702
1,160918,3,37216,0.7687269292
1,160918,0,160918,0.0000000000
1,161560,1,57651,0.6431604358
1,161560,2,273508,-0.6929190394
1,161560,3,51040,0.6840802179
1,161560,0,161560,0.0000000000
1,161810,1,60062,0.6288115691
1,161810,2,304966,-0.8847166430
1,161810,3,53468,0.6695630678
1,161810,0,161810,0.0000000000
1,162650,1,45661,0.7192683677
1,162650,2,211536,-0.3005594836
1,162650,3,39952,0.7543682754
1,162650,0,162650,0.0000000000
1,162786,1,37268,0.7710613935
1,162786,2,169410,-0.0406914600
1,162786,3,33484,0.7943066357
1,162786,0,162786,0.0000000000
1,162887,1,50232,0.6916144321
1,162887,2,230050,-0.4123287924
1,162887,3,44680,0.7256994112
1,162887,0,162887,0.0000000000
1,163021,1,46492,0.7148097484
1,163021,2,237034,-0.4540089927
1,163021,3,41332,0.7464621122
1,163021,0,163021,0.0000000000
1,163332,1,51712,0.6833933338
1,163332,2,236666,-0.4489873387
1,163332,3,45652,0.7204956775
1,163332,0,163332,0.0000000000
1,163478,1,39624,0.7576187622
1,163478,2,180480,-0.1040017617
1,163478,3,35624,0.7820868863
1,163478,0,163478,0.0000000000
1,163636,1,45665,0.7209354910
1,163636,2,204564,-0.2501161114
1,163636,3,41200,0.7482216627
1,163636,0,163636,0.0000000000
1,164003,1,53095,0.6762559221
1,164003,2,235080,-0.4333884136
1,164003,3,47264,0.7118101498
1,164003,0,164003,0.0000000000
1,164119,1,51204,0.6880068731
1,164119,2,222066,-0.3530791682
1,164119,3,45660,0.7217872397
1,164119,0,164119,0.0000000000
1,164125,1,55802,0.6600030465
1,164125,2,294998,-0.7973983244
1,164125,3,49240,0.6999847677
1,164125,0,164125,0.0000000000
1,164757,1,44419,0.7303968875
1,164757,2,206406,-0.2527904732
1,164757,3,38576,0.7658612381
1,164757,0,164757,0.0000000000
1,165800,1,44976,0.7287334138
1,165800,2,191158,-0.1529433052
1,165800,3,39784,0.7600482509
1,165800,0,165800,0.0000000000
1,165870,1,37535,0.7737083258
1,165870,2,176262,-0.0626514740
1,165870,3,33660,0.7970699946
1,165870,0,165870,0.0000000000
1,166107,1,48179,0.7099520189
1,166107,2,219428,-0.3210039312
1,166107,3,42504,0.7441167440
1,166107,0,166107,0.0000000000
1,166309,1,52530,0.6841421691
1,166309,2,261008,-0.5694159667
1,166309,3,46716,0.7191011912
1,166309,0,166309,0.0000000000
1,166388,1,58842,0.6463567084
1,166388,2,310072,-0.8635478520
1,166388,3,52432,0.6848811212
1,166388,0,166388,0.0000000000
1,166394,1,46792,0.7187879371
1,166394,2,227972,-0.3700734401
1,166394,3,41184,0.7524910754
1,166394,0,166394,0.0000000000
1,166549,1,43303,0.7399984389
1,166549,2,204396,-0.2272424332
1,166549,3,38088,0.7713105452
1,166549,0,166549,0.0000000000
1,166687,1,63325,0.6200963482
1,166687,2,318700,-0.9119667401
1,166687,3,55904,0.6646169167
1,166687,0,166687,0.0000000000
1,166790,1,45274,0.7285568679
1,166790,2,214554,-0.2863720847
1,166790,3,39988,0.7602494154
1,166790,0,166790,0.0000000000
1,166985,1,46299,0.7227355751
1,166985,2,209974,-0.2574422852
1,166985,3,40896,0.7550917747
1,166985,0,166985,0.0000000000
1,167106,1,39209,0.7653644992
1,167106,2,187456,-0.1217789906
1,167106,3,34920,0.7910308427
1,167106,0,167106,0.0000000000
1,167554,1,59039,0.6476419542
1,167554,2,296406,-0.7690177495
1,167554,3,52204,0.6884347733
1,167554,0,167554,0.0000000000
1,167775,1,64536,0.6153419759
1,167775,2,314092,-0.8721025183
1,167775,3,57192,0.6591148860
1,167775,0,167775,0.0000000000
1,168101,1,62380,0.6289135698
1,168101,2,305880,-0.8196203473
1,168101,3,55444,0.6701744784
1,168101,0,168101,0.0000000000
1,168168,1,44097,0.7377800771
1,168168,2,202216,-0.2024642025
1,168168,3,39188,0.7669711241
1,168168,0,168168,0.0000000000
1,168168,1,48910,0.7091598877
1,168168,2,325112,-0.9332572190
1,168168,3,43404,0.7419009562
1,168168,0,168168,0.0000000000
1,168207,1,44966,0.7326746212
1,168207,2,197894,-0.1764908714
1,168207,3,39576,0.7647184719
1,168207,0,168207,0.0000000000
1,168208,1,52958,0.6851636070
1,168208,2,251318,-0.4940906497
1,168208,3,47152,0.7196803957
1,168208,0,168208,0.0000000000
1,168597,1,53960,0.6799468555
1,168597,2,244948,-0.4528609643
1,168597,3,48160,0.7143484166
1,168597,0,168597,0.0000000000
1,169143,1,49989,0.7044571753
1,169143,2,239346,-0.4150511697
1,169143,3,43952,0.7401488681
1,169143,0,169143,0.0000000000
1,169223,1,38491,0.7725427395
1,169223,2,162404,0.0402959409
1,169223,3,34680,0.7950633188
1,169223,0,169223,0.0000000000
1,169280,1,51727,0.6944293478
1,169280,2,250454,-0.4795250473
1,169280,3,45580,0.7307419660
1,169280,0,169280,0.0000000000
1,169340,1,65887,0.6109188615
1,169340,2,310154,-0.8315460021
1,169340,3,58444,0.6548718554
1,169340,0,169340,0.0000000000
1,169634,1,53260,0.6860299232
1,169634,2,329320,-0.9413560961
1,169634,3,47088,0.7224141387
1,169634,0,169634,0.0000000000
1,169646,1,38994,0.7701448899
1,169646,2,176724,-0.0417221744
1,169646,3,34764,0.7950791648
1,169646,0,169646,0.0000000000
1,169665,1,60683,0.6423363687
1,169665,2,307640,-0.8132201692
1,169665,3,53912,0.6822444228
1,169665,0,169665,0.0000000000
1,169950,1,58856,0.6536863783
1,169950,2,280372,-0.6497322742
1,169950,3,52120,0.6933215652
1,169950,0,169950,0.0000000000
1,169986,1,49411,0.7093231207
1,169986,2,224020,-0.3178732366
1,169986,3,43212,0.7457908298
1,169986,0,169986,0.0000000000
1,170036,1,63851,0.6244854031
1,170036,2,316840,-0.8633701099
1,170036,3,56400,0.6683055353
1,170036,0,170036,0.0000000000
1,170046,1,43567,0.7437928561
1,170046,2,194512,-0.1438787152
1,170046,3,38932,0.7710501864
1,170046,0,170046,0.0000000000
1,170062,1,57018,0.6647222778
1,170062,2,247012,-0.4524820360
1,170062,3,50972,0.7002740177
1,170062,0,170062,0.0000000000
1,170114,1,66144,0.6111783863
1,170114,2,308888,-0.8157706009
1,170114,3,58976,0.6533148359
1,170114,0,170114,0.0000000000
1,170277,1,39976,0.7652295965
1,170277,2,181190,-0.0640896892
1,170277,3,35440,0.7918685436
1,170277,0,170277,0.0000000000
1,170356,1,47030,0.7239310620
1,170356,2,216538,-0.2710911268
1,170356,3,41516,0.7562985747
1,170356,0,170356,0.0000000000
1,170895,1,46920,0.7254454490
1,170895,2,218280,-0.2772755201
1,170895,3,41492,0.7572076421
1,170895,0,170895,0.0000000000
1,170934,1,51692,0.6975908830
1,170934,2,222752,-0.3031462436
1,170934,3,45604,0.7332069688
1,170934,0,170934,0.0000000000
1,171410,1,61529,0.6410419462
1,171410,2,275528,-0.6074208039
1,171410,3,54684,0.6809754390
1,171410,0,171410,0.0000000000
1,171900,1,51745,0.6989819663
1,171900,2,216510,-0.2595113438
1,171900,3,46104,0.7317975567
1,171900,0,171900,0.0000000000
1,172384,1,51667,0.7002796083
1,172384,2,241848,-0.4029608316
1,172384,3,45712,0.7348245777
1,172384,0,172384,0.0000000000
1,172446,1,41735,0.7579822089
1,172446,2,179938,-0.0434454844
1,172446,3,37128,0.7846978184
1,172446,0,172446,0.0000000000
1,172462,1,53098,0.6921176839
1,172462,2,246676,-0.4303208823
1,172462,3,47236,0.7261077803
1,172462,0,172462,0.0000000000
1,172657,1,62748,0.6365742484
1,172657,2,323482,-0.8735527665
1,172657,3,55744,0.6771402260
1,172657,0,172657,0.0000000000
1,173206,1,51121,0.7048543353
1,173206,2,243744,-0.4072491715
1,173206,3,45464,0.7375148667
1,173206,0,173206,0.0000000000
1,173445,1,46374,0.7326299403
1,173445,2,212822,-0.2270287411
1,173445,3,40512,0.7664273977
1,173445,0,173445,0.0000000000
1,173778,1,51631,0.7028910449
1,173778,2,234020,-0.3466606820
1,173778,3,45388,0.7388161908
1,173778,0,173778,0.0000000000
1,173988,1,48690,0.7201531140
1,173988,2,227294,-0.3063774513
1,173988,3,42812,0.7539370531
1,173988,0,173988,0.0000000000
1,174007,1,53753,0.6910871402
1,174007,2,236588,-0.3596464510
1,174007,3,47564,0.7266546748
1,174007,0,174007,0.0000000000
1,174020,1,44614,0.7436271693
1,174020,2,206242,-0.1851626250
1,174020,3,39636,0.7722330767
1,174020,0,174020,0.0000000000
1,174290,1,68874,0.6048310287
1,174290,2,326250,-0.8718801997
1,174290,3,60396,0.6534740949
1,174290,0,174290,0.0000000000
1,174354,1,43838,0.7485690033
1,174354,2,215164,-0.2340640307
1,174354,3,38608,0.7785654473
1,174354,0,174354,0.0000000000
1,174376,1,66015,0.6214215259
1,174376,2,326282,-0.8711405239
1,174376,3,58404,0.6650685874
1,174376,0,174376,0.0000000000
1,174506,1,49292,0.7175340676
1,174506,2,214880,-0.2313616724
1,174506,3,43368,0.7514813244
1,174506,0,174506,0.0000000000
1,174577,1,52117,0.7014669745
1,174577,2,276464,-0.5836221266
1,174577,3,46296,0.7348104275
1,174577,0,174577,0.0000000000
1,174819,1,50521,0.7110096729
1,174819,2,222436,-0.2723788604
1,174819,3,44408,0.7459772679
1,174819,0,174819,0.0000000000
1,174919,1,58438,0.6659139373
1,174919,2,254364,-0.4541816498
1,174919,3,52044,0.7024679995
1,174919,0,174919,0.0000000000
1,175126,1,39179,0.7762810776
1,175126,2,168434,0.0382124870
1,175126,3,34840,0.8010575243
1,175126,0,175126,0.0000000000
1,175244,1,52897,0.6981522905
1,175244,2,228132,-0.3017963525
1,175244,3,46668,0.7336970167
1,175244,0,175244,0.0000000000
1,175375,1,55265,0.6848752673
1,175375,2,268938,-0.5335024947
1,175375,3,48936,0.7209636493
1,175375,0,175375,0.0000000000
1,175503,1,53552,0.6948656148
1,175503,2,311858,-0.7769382860
1,175503,3,47044,0.7319476020
1,175503,0,175503,0.0000000000
1,175760,1,59808,0.6597177970
1,175760,2,255900,-0.4559626764
1,175760,3,52732,0.6999772417
1,175760,0,175760,0.0000000000
1,176087,1,48036,0.7272030303
1,176087,2,227634,-0.2927359771
1,176087,3,42816,0.7568474674
1,176087,0,176087,0.0000000000
1,176825,1,49188,0.7218266648
1,176825,2,223812,-0.2657260003
1,176825,3,43360,0.7547858052
1,176825,0,176825,0.0000000000
1,177222,1,66700,0.6236358917
1,177222,2,334158,-0.8855333988
1,177222,3,59572,0.6638566318
1,177222,0,177222,0.0000000000
1,177284,1,47100,0.7343245865
1,177284,2,216584,-0.2216782112
1,177284,3,41576,0.7654836308
1,177284,0,177284,0.0000000000
1,177349,1,51929,0.7071931615
1,177349,2,214134,-0.2074158862
1,177349,3,46848,0.7358428861
1,177349,0,177349,0.0000000000
1,177724,1,52181,0.7063930589
1,177724,2,239862,-0.3496320137
1,177724,3,45840,0.7420719768
1,177724,0,177724,0.0000000000
1,177901,1,52621,0.7042118931
1,177901,2,223274,-0.2550463460
1,177901,3,46684,0.7375843868
1,177901,0,177901,0.0000000000
1,177988,1,58499,0.6713317752
1,177988,2,258556,-0.4526597299
1,177988,3,51664,0.7097332404
1,177988,0,177988,0.0000000000
1,178030,1,50179,0.7181430096
1,178030,2,232948,-0.3084760995
1,178030,3,43972,0.7530079200
1,178030,0,178030,0.0000000000
1,178260,1,56090,0.6853472456
1,178260,2,270318,-0.5164254460
1,178260,3,49656,0.7214405924
1,178260,0,178260,0.0000000000
1,178332,1,42000,0.7644842204
1,178332,2,199362,-0.1179261153
1,178332,3,37268,0.7910189983
1,178332,0,178332,0.0000000000
1,178556,1,51859,0.7095645064
1,178556,2,348644,-0.9525751025
1,178556,3,45696,0.7440802885
1,178556,0,178556,0.0000000000
1,178613,1,60452,0.6615475917
1,178613,2,298304,-0.6701135976
1,178613,3,53676,0.6994843600
1,178613,0,178613,0.0000000000
1,178733,1,69622,0.6104692474
1,178733,2,344920,-0.9298059116
1,178733,3,61584,0.6554413567
1,178733,0,178733,0.0000000000
1,178764,1,51318,0.7129287776
1,178764,2,235968,-0.3199973149
1,178764,3,44980,0.7483833434
1,178764,0,178764,0.0000000000
1,178951,1,67335,0.6237238127
1,178951,2,312446,-0.7459863315
1,178951,3,59752,0.6660985409
1,178951,0,178951,0.0000000000
1,179434,1,55536,0.6904934405
1,179434,2,270222,-0.5059687685
1,179434,3,48836,0.7278330751
1,179434,0,179434,0.0000000000
1,179970,1,57746,0.6791354115
1,179970,2,250426,-0.3914874701
1,179970,3,50924,0.7170417292
1,179970,0,179970,0.0000000000
1,180023,1,74652,0.5853196536
1,180023,2,332698,-0.8480860779
1,180023,3,66136,0.6326247202
1,180023,0,180023,0.0000000000
1,180056,1,42426,0.7643733061
1,180056,2,186576,-0.0362109566
1,180056,3,37784,0.7901541743
1,180056,0,180056,0.0000000000
1,180481,1,69535,0.6147239876
1,180481,2,334362,-0.8526160648
1,180481,3,61676,0.6582687374
1,180481,0,180481,0.0000000000
1,181077,1,58031,0.6795230758
1,181077,2,266768,-0.4732296205
1,181077,3,51132,0.7176228897
1,181077,0,181077,0.0000000000
1,181087,1,57597,0.6819374113
1,181087,2,268628,-0.4834195718
1,181087,3,50680,0.7201345210
1,181087,0,181087,0.0000000000
1,181099,1,50543,0.7209095578
1,181099,2,212740,-0.1747165915
1,181099,3,45152,0.7506778061
1,181099,0,181099,0.0000000000
1,181219,1,54077,0.7015931001
1,181219,2,233660,-0.2893791490
1,181219,3,47920,0.7355685662
1,181219,0,181219,0.0000000000
1,181295,1,53291,0.7060536694
1,181295,2,254322,-0.4028075788
1,181295,3,47432,0.7383711630
1,181295,0,181295,0.0000000000
1,181298,1,59679,0.6708237267
1,181298,2,292368,-0.6126377566
1,181298,3,53476,0.7050381140
1,181298,0,181298,0.0000000000
1,181301,1,42155,0.7674861143
1,181301,2,185356,-0.0223661204
1,181301,3,37384,0.7938014683
1,181301,0,181301,0.0000000000
1,182219,1,38012,0.7913938722
1,182219,2,180118,0.0115300819
1,182219,3,33756,0.8147503828
1,182219,0,182219,0.0000000000
1,182444,1,53954,0.7042708996
1,182444,2,239620,-0.3133893140
1,182444,3,46952,0.7426497994
1,182444,0,182444,0.0000000000
1,182604,1,44529,0.7561444437
1,182604,2,199088,-0.0902718451
1,182604,3,39668,0.7827648901
1,182604,0,182604,0.0000000000
1,183051,1,53676,0.7067702444
1,183051,2,357934,-0.9553785557
1,183051,3,47020,0.7431316955
1,183051,0,183051,0.0000000000
1,183077,1,67171,0.6330997340
1,183077,2,289772,-0.5827875703
1,183077,3,59532,0.6748253467
1,183077,0,183077,0.0000000000
1,183198,1,49772,0.7283158113
1,183198,2,240996,-0.3154947106
1,183198,3,44012,0.7597572026
1,183198,0,183198,0.0000000000
1,183199,1,54544,0.7022691172
1,183199,2,246414,-0.3450619272
1,183199,3,48244,0.7366579512
1,183199,0,183199,0.0000000000
1,184198,1,50903,0.7236506368
1,184198,2,234590,-0.2735751745
1,184198,3,44840,0.7565663037
1,184198,0,184198,0.0000000000
1,184296,1,56464,0.6936233016
1,184296,2,261244,-0.4175239832
1,184296,3,49568,0.7310413682
1,184296,0,184296,0.0000000000
1,184308,1,59724,0.6759554659
1,184308,2,250380,-0.3584868807
1,184308,3,52820,0.7134145018
1,184308,0,184308,0.0000000000
1,184662,1,76328,0.5866610348
1,184662,2,342554,-0.8550324376
1,184662,3,67792,0.6328860296
1,184662,0,184662,0.0000000000
1,184817,1,53114,0.7126130172
1,184817,2,229930,-0.2440955107
1,184817,3,46372,0.7490923454
1,184817,0,184817,0.0000000000
1,185422,1,55898,0.6985363118
1,185422,2,235588,-0.2705504201
1,185422,3,49036,0.7355437866
1,185422,0,185422,0.0000000000
1,185520,1,50612,0.7271884433
1,185520,2,220434,-0.1881953428
1,185520,3,44920,0.7578697715
1,185520,0,185520,0.0000000000
1,185805,1,42233,0.7727025645
1,185805,2,198966,-0.0708323242
1,185805,3,37644,0.7974005005
1,185805,0,185805,0.0000000000
1,185817,1,60314,0.6754118299
1,185817,2,270076,-0.4534515141
1,185817,3,53040,0.7145578715
1,185817,0,185817,0.0000000000
1,185946,1,47556,0.7442483302
1,185946,2,212524,-0.1429339701
1,185946,3,41644,0.7760425070
1,185946,0,185946,0.0000000000
1,186102,1,53329,0.7134420909
1,186102,2,236460,-0.2705935455
1,186102,3,47352,0.7455588871
1,186102,0,186102,0.0000000000
1,186376,1,71291,0.6174883032
1,186376,2,346458,-0.8589196034
1,186376,3,62492,0.6646993175
1,186376,0,186376,0.0000000000
1,186461,1,43381,0.7673454503
1,186461,2,206116,-0.1054107830
1,186461,3,38012,0.7961396753
1,186461,0,186461,0.0000000000
1,186590,1,42113,0.7743019454
1,186590,2,195852,-0.0496382443
1,186590,3,37768,0.7975882952
1,186590,0,186590,0.0000000000
1,187152,1,48382,0.7414828589
1,187152,2,223620,-0.1948576558
1,187152,3,42776,0.7714371206
1,187152,0,187152,0.0000000000
1,187202,1,56091,0.7003717909
1,187202,2,251962,-0.3459364750
1,187202,3,49412,0.7360498285
1,187202,0,187202,0.0000000000
1,187418,1,55605,0.7033102477
1,187418,2,260096,-0.3877855916
1,187418,3,48740,0.7399396003
1,187418,0,187418,0.0000000000
1,187519,1,66256,0.6466704707
1,187519,2,334306,-0.7827846778
1,187519,3,58584,0.6875836582
1,187519,0,187519,0.0000000000
1,187785,1,57214,0.6953217776
1,187785,2,369814,-0.9693479245
1,187785,3,50328,0.7319913731
1,187785,0,187785,0.0000000000
1,187813,1,45709,0.7566249408
1,187813,2,224256,-0.1940387513
1,187813,3,40128,0.7863406686
1,187813,0,187813,0.0000000000
1,188089,1,67736,0.6398726135
1,188089,2,357380,-0.9000579513
1,188089,3,59552,0.6833839299
1,188089,0,188089,0.0000000000
1,188175,1,51392,0.7268925203
1,188175,2,221530,-0.1772552146
1,188175,3,45780,0.7567158230
1,188175,0,188175,0.0000000000
1,188285,1,55588,0.7047667100
1,188285,2,237346,-0.2605677563
1,188285,3,48340,0.7432615450
1,188285,0,188285,0.0000000000
1,188315,1,61699,0.6723627964
1,188315,2,296264,-0.5732363327
1,188315,3,54508,0.7105488145
1,188315,0,188315,0.0000000000
1,188354,1,48808,0.7408709133
1,188354,2,219914,-0.1675568345
1,188354,3,42844,0.7725346953
1,188354,0,188354,0.0000000000
1,188387,1,53562,0.7156810183
1,188387,2,241920,-0.2841650432
1,188387,3,46928,0.7508957624
1,188387,0,188387,0.0000000000
1,188476,1,47147,0.7498514400
1,188476,2,217694,-0.1550223901
1,188476,3,41432,0.7801736030
1,188476,0,188476,0.0000000000
1,188879,1,55872,0.7041915724
1,188879,2,262066,-0.3874808740
1,188879,3,49224,0.7393887092
1,188879,0,188879,0.0000000000
1,188994,1,70644,0.6262103559
1,188994,2,352940,-0.8674666921
1,188994,3,62004,0.6719260929
1,188994,0,188994,0.0000000000
1,189066,1,45370,0.7600308887
1,189066,2,214562,-0.1348523796
1,189066,3,40348,0.7865930416
1,189066,0,189066,0.0000000000
1,189136,1,51910,0.7255414094
1,189136,2,245640,-0.2987479909
1,189136,3,45604,0.7588824973
1,189136,0,189136,0.0000000000
1,189138,1,59760,0.6840402246
1,189138,2,264860,-0.4003531813
1,189138,3,52068,0.7247089427
1,189138,0,189138,0.0000000000
1,189329,1,52623,0.7220552583
1,189329,2,242634,-0.2815469368
1,189329,3,46108,0.7564662572
1,189329,0,189329,0.0000000000
1,189510,1,52224,0.7244261517
1,189510,2,244372,-0.2894939581
1,189510,3,46224,0.7560867500
1,189510,0,189510,0.0000000000
1,189677,1,65329,0.6555776399
1,189677,2,321548,-0.6952398024
1,189677,3,57520,0.6967476289
1,189677,0,189677,0.0000000000
1,189826,1,51807,0.7270816432
1,189826,2,234832,-0.2370908095
1,189826,3,45676,0.7593796424
1,189826,0,189826,0.0000000000
1,190063,1,50993,0.7317047505
1,190063,2,237160,-0.2477967832
1,190063,3,44492,0.7659091985
1,190063,0,190063,0.0000000000
1,190100,1,66179,0.6518726986
1,190100,2,328330,-0.7271436086
1,190100,3,58096,0.6943924250
1,190100,0,190100,0.0000000000
1,190109,1,52346,0.7246526992
1,190109,2,234218,-0.2320195256
1,190109,3,46036,0.7578441841
1,190109,0,190109,0.0000000000
1,190186,1,57582,0.6972332348
1,190186,2,269336,-0.4161715373
1,190186,3,50444,0.7347649143
1,190186,0,190186,0.0000000000
1,190537,1,51485,0.7297900145
1,190537,2,244360,-0.2824805681
1,190537,3,45180,0.7628807003
1,190537,0,190537,0.0000000000
1,190749,1,44941,0.7643971921
1,190749,2,227974,-0.1951517439
1,190749,3,39388,0.7935087471
1,190749,0,190749,0.0000000000
1,190947,1,51842,0.7285005787
1,190947,2,256316,-0.3423410685
1,190947,3,45504,0.7616930352
1,190947,0,190947,0.0000000000
1,191195,1,56280,0.7056408379
1,191195,2,242928,-0.2705771594
1,191195,3,49548,0.7408509637
1,191195,0,191195,0.0000000000
1,191253,1,72480,0.6210255525
1,191253,2,367152,-0.9197189064
1,191253,3,65016,0.6600523913
1,191253,0,191253,0.0000000000
1,191271,1,46152,0.7587088477
1,191271,2,199524,-0.0431482033
1,191271,3,40896,0.7861881833
1,191271,0,191271,0.0000000000
1,191330,1,55432,0.7102806669
1,191330,2,244598,-0.2784090315
1,191330,3,48872,0.7445669785
1,191330,0,191330,0.0000000000
1,191485,1,53297,0.7216648824
1,191485,2,257652,-0.3455466486
1,191485,3,46812,0.7555317649
1,191485,0,191485,0.0000000000
1,191514,1,61793,0.6773447372
1,191514,2,273674,-0.4290025794
1,191514,3,54396,0.7159685454
1,191514,0,191514,0.0000000000
1,191838,1,56556,0.7051887530
1,191838,2,263464,-0.3733671118
1,191838,3,49620,0.7413442592
1,191838,0,191838,0.0000000000
1,192275,1,53394,0.7223039917
1,192275,2,247816,-0.2888623066
1,192275,3,47564,0.7526251463
1,192275,0,192275,0.0000000000
1,192324,1,58905,0.6937199725
1,192324,2,257274,-0.3377113621
1,192324,3,51396,0.7327634617
1,192324,0,192324,0.0000000000
1,192342,1,57946,0.6987345458
1,192342,2,259212,-0.3476619771
1,192342,3,50872,0.7355127845
1,192342,0,192342,0.0000000000
1,192344,1,70687,0.6324969846
1,192344,2,356826,-0.8551449486
1,192344,3,61984,0.6777440419
1,192344,0,192344,0.0000000000
1,192434,1,61051,0.6827431743
1,192434,2,264010,-0.3719509026
1,192434,3,53568,0.7216292339
1,192434,0,192434,0.0000000000
1,192489,1,73733,0.6169495400
1,192489,2,363702,-0.8894690086
1,192489,3,65148,0.6615494911
1,192489,0,192489,0.0000000000
1,192870,1,47944,0.7514180536
1,192870,2,206690,-0.0716544823
1,192870,3,42380,0.7802665008
1,192870,0,192870,0.0000000000
1,192904,1,58837,0.6949933646
1,192904,2,282358,-0.4637228881
1,192904,3,51380,0.7336498984
1,192904,0,192904,0.0000000000
1,192971,1,63001,0.6735208917
1,192971,2,292886,-0.5177721005
1,192971,3,55400,0.7129102300
1,192971,0,192971,0.0000000000
1,193011,1,53573,0.7224355089
1,193011,2,247122,-0.2803518970
1,193011,3,46496,0.7591018129
1,193011,0,193011,0.0000000000
1,193038,1,76260,0.6049482485
1,193038,2,358760,-0.8584941825
1,193038,3,66804,0.6539334224
1,193038,0,193038,0.0000000000
1,193401,1,60620,0.6865579806
1,193401,2,276290,-0.4285862017
1,193401,3,53140,0.7252340991
1,193401,0,193401,0.0000000000
1,193424,1,57371,0.7033925469
1,193424,2,259520,-0.3417156092
1,193424,3,50052,0.7412316982
1,193424,0,193424,0.0000000000
1,193626,1,61824,0.6807040377
1,193626,2,280942,-0.4509518350
1,193626,3,54496,0.7185501947
1,193626,0,193626,0.0000000000
1,193966,1,66723,0.6560067228
1,193966,2,301266,-0.5531897343
1,193966,3,58876,0.6964622666
1,193966,0,193966,0.0000000000
1,194365,1,57203,0.7056928974
1,194365,2,244748,-0.2592184807
1,194365,3,50000,0.7427520387
1,194365,0,194365,0.0000000000
1,194756,1,45762,0.7650290620
1,194756,2,217662,-0.1176138347
1,194756,3,40748,0.7907740968
1,194756,0,194756,0.0000000000
1,195357,1,61918,0.6830520534
1,195357,2,255642,-0.3085888911
1,195357,3,53668,0.7252824317
1,195357,0,195357,0.0000000000
1,195437,1,57579,0.7053833205
1,195437,2,249554,-0.2769025313
1,195437,3,50492,0.7416456454
1,195437,0,195437,0.0000000000
1,195444,1,39803,0.7963457563
1,195444,2,196016,-0.0029266695
1,195444,3,35364,0.8190581445
1,195444,0,195444,0.0000000000
1,195803,1,52271,0.7330429054
1,195803,2,255010,-0.3023804538
1,195803,3,45116,0.7695847357
1,195803,0,195803,0.0000000000
1,195846,1,43742,0.7766510421
1,195846,2,197498,-0.0084351991
1,195846,3,38696,0.8024161841
1,195846,0,195846,0.0000000000
1,195856,1,54550,0.7214790458
1,195856,2,274564,-0.4018666776
1,195856,3,47556,0.7571889552
1,195856,0,195856,0.0000000000
1,195935,1,58404,0.7019215556
1,195935,2,275728,-0.4072421977
1,195935,3,50860,0.7404241202
